fecha;valor,
15/01/2025;11180,2045562333
16/01/2025;11207,8698915433
17/01/2025;11264,2552765906
18/01/2025;9944,81623656609
19/01/2025;9904,23422704305
20/01/2025;11139,7208615244
21/01/2025;11060,641823492
22/01/2025;11033,5050283085
23/01/2025;10978,7182291196
24/01/2025;11063,6090398167
25/01/2025;10257,34822226
26/01/2025;10296,6539399606
27/01/2025;11204,9881805998
28/01/2025;11522,7433983855
29/01/2025;11514,9134381836
30/01/2025;11536,1188973906
31/01/2025;11458,5230478496
01/02/2025;10380,5412768176
02/02/2025;10497,662617606
03/02/2025;11851,145007674
04/02/2025;11369,3227463511
05/02/2025;11427,5716019748
06/02/2025;11535,2295341511
07/02/2025;11366,1990245943
08/02/2025;10262,9812235924
09/02/2025;10554,1265924
10/02/2025;11383,1164646506
11/02/2025;11238,929147611
12/02/2025;11337,2167948401
13/02/2025;11357,6189497178
14/02/2025;11344,5248794323
15/02/2025;10344,8942619974
16/02/2025;10387,25725503
17/02/2025;11309,6077219573
18/02/2025;11245,4171516181
19/02/2025;11166,7833844249
20/02/2025;11174,9264963921
21/02/2025;11091,1326386377
22/02/2025;10248,6675594757
23/02/2025;10012,5223810383
24/02/2025;11030,3760202494
25/02/2025;11154,924177722
26/02/2025;11462,1215655269
27/02/2025;11151,9271796564
28/02/2025;11295,2352172912
01/03/2025;10304,4901365425
02/03/2025;10582,341954031
03/03/2025;11453,6092917059
04/03/2025;11377,8920283414
05/03/2025;11057,6709130069
06/03/2025;11128,6891993124
07/03/2025;11112,3221361303
08/03/2025;10315,2710245262
09/03/2025;10378,5802459335
10/03/2025;11043,7840297295
11/03/2025;11135,1597622526
12/03/2025;11156,2835131516
13/03/2025;11117,9460958767
14/03/2025;11078,9952035913
15/03/2025;10185,6079869154
16/03/2025;10384,48759227
17/03/2025;11220,857099104
18/03/2025;11143,4701423985
19/03/2025;11207,8602586008
20/03/2025;11036,3344402328
21/03/2025;10988,524248119
22/03/2025;10183,4044835607
23/03/2025;10102,5915140141
24/03/2025;11021,7212569333
25/03/2025;10919,8104173171
26/03/2025;10950,77050896
27/03/2025;10758,8401101082
28/03/2025;10672,3240676423
29/03/2025;10120,6555767856
30/03/2025;9967,28523618001
31/03/2025;10750,783585382
01/04/2025;10540,3898183617
02/04/2025;10526,791587312
03/04/2025;10176,1863131184
04/04/2025;10323,6178114032
05/04/2025;9910,92080367925
06/04/2025;9792,94652737237
07/04/2025;10355,2761796359
08/04/2025;10255,40860936
09/04/2025;10255,3889066245
10/04/2025;11086,2074653947
11/04/2025;10239,7803898521
12/04/2025;9961,93817595356
13/04/2025;9736,1363228
14/04/2025;10284,3394928971
15/04/2025;10125,4433196525
16/04/2025;10346,1295709817
17/04/2025;10584,2023532902
18/04/2025;9683,35876962107
19/04/2025;9614,1017442916
20/04/2025;9745,18513631999
21/04/2025;10344,3034167424
22/04/2025;10528,6006463639
23/04/2025;10753,1490229772
24/04/2025;10511,663018058
25/04/2025;10658,2503517531
26/04/2025;9877,42896381282
27/04/2025;9707,261351001
28/04/2025;10691,773512536
29/04/2025;10788,320658478
30/04/2025;10733,4603572329
01/05/2025;9994,25581663487
02/05/2025;11136,9444454097
03/05/2025;10163,6348620242
04/05/2025;9784,99641732152
05/05/2025;10840,8820370838
06/05/2025;10858,4764550032
07/05/2025;10991,9028814759
08/05/2025;11325,2229180609
09/05/2025;10821,2246424621
10/05/2025;9804,32912132684
11/05/2025;10018,3848915
12/05/2025;11209,5009570955
13/05/2025;10880,90881055
14/05/2025;10839,1276252767
15/05/2025;10686,7788785972
16/05/2025;10787,6842214471
17/05/2025;10423,2592156562
18/05/2025;10561,76588335
19/05/2025;11101,7841171076
20/05/2025;10831,8578905505
21/05/2025;10433,2084158816
22/05/2025;10986,2159826587
23/05/2025;10947,1616480436
24/05/2025;10246,4643270243
25/05/2025;10653,7107639413
26/05/2025;11433,5719531995
27/05/2025;11457,2673186063
28/05/2025;11348,7784418913
29/05/2025;11249,2685517376
30/05/2025;11361,6974751903
31/05/2025;10534,9393448052
01/06/2025;10417,3268881945
02/06/2025;11361,7346582728
03/06/2025;11304,2574702246
04/06/2025;11356,4241690425
05/06/2025;11186,1154065924
06/06/2025;11030,7505720536
07/06/2025;10363,9836291241
08/06/2025;10486,25233493
09/06/2025;11193,8900739894
10/06/2025;11251,1187042884
11/06/2025;11337,4531444051
12/06/2025;11920,5189158408
13/06/2025;11451,7147305544
14/06/2025;10628,3746394283
15/06/2025;10962,53032918
16/06/2025;11684,1209844593
17/06/2025;11581,2429084265
18/06/2025;11343,5599915094
19/06/2025;11240,2584664412
20/06/2025;10831,6513125084
21/06/2025;11095,7372475147
22/06/2025;11088,2832762
23/06/2025;11556,3459061517
24/06/2025;11437,8848882965
25/06/2025;11406,2514221334
26/06/2025;11562,403199681
27/06/2025;11335,6797660256
28/06/2025;10732,4648860121
29/06/2025;10858,8279664942
30/06/2025;11928,2078954753
01/07/2025;11280,619869573
02/07/2025;11521,9538649051
03/07/2025;11841,1714337493
04/07/2025;11400,8273472349
05/07/2025;11084,33982979
06/07/2025;10864,68107445
07/07/2025;11869,2203768968
08/07/2025;11695,9029252001
09/07/2025;11780,8395501441
10/07/2025;11454,724474728
11/07/2025;11653,3838933483
12/07/2025;10882,3859719274
13/07/2025;11085,8140092213
14/07/2025;12157,8550213707
15/07/2025;11769,2743751662
16/07/2025;10939,4070443423
17/07/2025;11517,1033365433
18/07/2025;11723,4690699219
19/07/2025;10850,8362191452
20/07/2025;10996,38880639
21/07/2025;11939,9415171465
22/07/2025;11563,3782284
23/07/2025;11518,353312408
24/07/2025;11466,6307798271
25/07/2025;11430,1121386454
26/07/2025;11170,201514903
27/07/2025;11117,4055916028
28/07/2025;11553,6198583849
29/07/2025;11431,4528921863
30/07/2025;11752,5165596295
31/07/2025;11917,2590514543
01/08/2025;12001,8194503079
02/08/2025;11061,6403297207
03/08/2025;11149,215304704
04/08/2025;11423,585817029
05/08/2025;11471,189751482
06/08/2025;11575,5311642837
07/08/2025;11467,5212891489
08/08/2025;11368,9225697538
09/08/2025;10715,8294899404
10/08/2025;10839,9979684875
11/08/2025;11387,3266395922
12/08/2025;11236,943415456
13/08/2025;11157,3214786437
14/08/2025;11306,7145673046
15/08/2025;10588,5941140826
16/08/2025;10458,2795442245
17/08/2025;10710,3929484655
18/08/2025;11390,8078129066
19/08/2025;11351,7731807938
20/08/2025;11469,487512778
21/08/2025;12020,4047281795
22/08/2025;11964,1009763645
23/08/2025;11089,4820463303
24/08/2025;10609,3869408053
25/08/2025;11764,4023890069
26/08/2025;11342,329746175
27/08/2025;11666,9912345811
28/08/2025;11807,9510577128
29/08/2025;12013,622541601
30/08/2025;11378,6955059408
31/08/2025;10938,7691204456
01/09/2025;11803,9407262554
02/09/2025;11787,1288023892
03/09/2025;11659,5033979158
04/09/2025;11668,2703616639
05/09/2025;11739,4547234189
06/09/2025;11180,4017186204
07/09/2025;11083,7228401512
08/09/2025;11580,517319861
09/09/2025;11428,7015930534
10/09/2025;11483,8602416989
11/09/2025;11727,9731763213
12/09/2025;11506,8304108691
13/09/2025;10660,1360015994
14/09/2025;10463,8275359
15/09/2025;11493,3158520333
16/09/2025;11550,1501385776
17/09/2025;11323,664547461
18/09/2025;9911,30453469464
19/09/2025;9894,48058382493
20/09/2025;10435,2375524222
21/09/2025;10693,2618351306
22/09/2025;11495,4799940086
23/09/2025;11740,6129225328
24/09/2025;11641,2002970256
25/09/2025;11648,8220921991
26/09/2025;11822,7951201385
27/09/2025;11151,8881055755
28/09/2025;10935,9636586788
29/09/2025;11863,4912615062
30/09/2025;12087,2086414022
01/10/2025;12031,3778002323
02/10/2025;12070,1616595738
03/10/2025;11828,7605059769
04/10/2025;11181,7736335794
05/10/2025;10378,682557514
06/10/2025;11941,80871382
07/10/2025;11909,9033459581
08/10/2025;12056,139349261
09/10/2025;11124,4680423575
10/10/2025;11091,699014462
11/10/2025;10844,2796859131
12/10/2025;10298,2632939866
13/10/2025;11353,9286342857
14/10/2025;11304,196728256
15/10/2025;11290,2699973036
16/10/2025;11386,8356978496
17/10/2025;11387,6338772623
18/10/2025;11259,8715554901
19/10/2025;10404,589456134
20/10/2025;11639,626491088
21/10/2025;11465,738733995
22/10/2025;11575,5700149346
23/10/2025;11633,8495793681
24/10/2025;11643,7599487092
25/10/2025;10919,7206127194
26/10/2025;10188,6973810623
27/10/2025;11633,9742613005
28/10/2025;11427,677869311
29/10/2025;11687,2532734464
30/10/2025;11624,5209200934
31/10/2025;10787,6438537717
01/11/2025;10361,2378666039
02/11/2025;10391,7627755109
03/11/2025;11798,561747106
04/11/2025;11791,419639107
05/11/2025;11853,3664585598
06/11/2025;11730,7426981469
07/11/2025;11397,4600062388
08/11/2025;10980,6241341676
09/11/2025;10446,3339550796
10/11/2025;11607,3195390203
11/11/2025;11874,8380221408
12/11/2025;11926,19053516
13/11/2025;12016,9991366068
14/11/2025;11747,84703801
15/11/2025;10868,6183172644
16/11/2025;9945,93473515118
17/11/2025;12273,681672662
18/11/2025;12424,9992768255
19/11/2025;12452,6239937223
20/11/2025;12063,7324404964
21/11/2025;11951,430508396
22/11/2025;11562,4566144322
23/11/2025;10282,6242943316
24/11/2025;12212,4413833581
25/11/2025;12088,417179066
26/11/2025;12630,1962983123
27/11/2025;12463,7932870597
28/11/2025;12189,4913307574
29/11/2025;11073,84778388
30/11/2025;10575,5353282967
01/12/2025;12356,3662824614
02/12/2025;12456,6985255075
03/12/2025;12530,806427252
04/12/2025;12444,5683905596
05/12/2025;12300,299584086
06/12/2025;11357,5888565142
07/12/2025;10693,9954081152
08/12/2025;10897,6263638383
09/12/2025;12100,4179085143
10/12/2025;12545,2467534405
11/12/2025;12401,4636734713
12/12/2025;12635,3411922165
13/12/2025;11892,1394718791
14/12/2025;10643,975095712
15/12/2025;12770,1183706611
16/12/2025;12899,2446557787
17/12/2025;12361,3546591023
18/12/2025;12506,8477058333
19/12/2025;13095,3391992348
20/12/2025;11940,2207807377
21/12/2025;10795,6625970356
22/12/2025;12822,3242414713
23/12/2025;13082,9087211679
24/12/2025;12752,2624412701
25/12/2025;10548,1819312065
26/12/2025;12546,1645263075
27/12/2025;12231,6302295601
28/12/2025;11207,2022285494
29/12/2025;13412,305537993
30/12/2025;13233,8288393279
31/12/2025;12140,5710340815
01/01/2026;10488,602230403
02/01/2026;12817,7505841404
03/01/2026;12447,4967813778
04/01/2026;11290,855064399
05/01/2026;13391,236809853
06/01/2026;12449,102208671
07/01/2026;12496,7760744133
08/01/2026;12347,799193563
09/01/2026;12888,4766597766
10/01/2026;12220,1867993532
11/01/2026;11407,3011789595
12/01/2026;12956,2610325123
13/01/2026;12737,1657539095
14/01/2026;12435,9405917997
15/01/2026;12995,8504821202
16/01/2026;12817,196922827
17/01/2026;11848,5026854355
18/01/2026;11286,6060540124
19/01/2026;12845,3506405204
20/01/2026;12646,313734297
21/01/2026;13284,2260926758
22/01/2026;13004,1383975749
23/01/2026;13101,9416384659
24/01/2026;11691,565242243
25/01/2026;10781,1890789099
26/01/2026;12844,4078888812
27/01/2026;12934,6672993457
28/01/2026;13311,7846633721
29/01/2026;13323,3656137384
30/01/2026;13351,2699111869
31/01/2026;12243,3822165174
01/02/2026;11434,5330497647
02/02/2026;13067,8072643597
03/02/2026;13014,7348969047
04/02/2026;13259,8358341686
05/02/2026;13130,514443687
06/02/2026;12897,4345907661
07/02/2026;12278,1935688751
08/02/2026;11363,5632547559
09/02/2026;13072,265930105
10/02/2026;12965,4171679195
11/02/2026;13295,8915823047
12/02/2026;12929,833832076
13/02/2026;13112,5480622257
14/02/2026;12248,2680083173
15/02/2026;11187,1259196672
16/02/2026;12808,7398191697
17/02/2026;13013,3684936903
18/02/2026;12619,1293025802
19/02/2026;12365,1486520592
20/02/2026;12564,6088812881
21/02/2026;11952,7460373279
22/02/2026;11560,2123248095
23/02/2026;12243,665287388
24/02/2026;12256,5566500623
25/02/2026;12543,7563295925
26/02/2026;12625,209762634
27/02/2026;12600,9803857644
28/02/2026;12025,9985116049
01/03/2026;11446,1298280484
02/03/2026;12932,5448243018
03/03/2026;12751,803035123
04/03/2026;12811,6845630731
05/03/2026;12800,2496398808
06/03/2026;12799,935378227
07/03/2026;11883,3716754685
08/03/2026;11336,2004661799
09/03/2026;12785,3430462803
10/03/2026;12730,1832202523
11/03/2026;12924,1594801686
12/03/2026;13378,7088530362
13/03/2026;12934,7157381552
14/03/2026;12168,3141990746
15/03/2026;11718,6208546793
16/03/2026;13189,739429482
17/03/2026;13002,1129677314
18/03/2026;12966,1151754498
19/03/2026;12448,5370516312
20/03/2026;12292,927808837
21/03/2026;11972,7853309942
22/03/2026;11558,4499210956
23/03/2026;12789,5582066998
24/03/2026;13056,7490475263
25/03/2026;12817,2861530501
26/03/2026;12781,3840540432
27/03/2026;12848,5108723739
28/03/2026;12243,1795134371
29/03/2026;12068,1975828092
30/03/2026;13057,325291973
