fecha;sistema;dmin_mw;dmax_mw,,
12/03/2014;SIC;4943,93;6991,12
12/03/2014;SING;1732,85;1958,12
13/03/2014;SIC;4896,40;6980,23
13/03/2014;SING;1845,01;2005,7
14/03/2014;SIC;5052,85;6950,5
14/03/2014;SING;1919,71;2093,88
15/03/2014;SIC;4966,41;6439,87
15/03/2014;SING;1894,41;2100,46
16/03/2014;SIC;4401,26;6386,1
16/03/2014;SING;1917,30;2100,73
17/03/2014;SIC;4634,81;7080,6
17/03/2014;SING;1925,70;2106,27
18/03/2014;SIC;5079,20;7019,43
18/03/2014;SING;1870,63;2061,73
19/03/2014;SIC;4907,96;7068,75
19/03/2014;SING;1806,45;2067,54
20/03/2014;SIC;4976,78;7092,74
20/03/2014;SING;1945,87;2134,28
21/03/2014;SIC;5044,83;7040,48
21/03/2014;SING;1809,52;2138,59
22/03/2014;SIC;5071,05;6558,10
22/03/2014;SING;1931,39;2160,60
23/03/2014;SIC;4461,67;6465,50
23/03/2014;SING;1949,22;2184,48
24/03/2014;SIC;4736,76;6986,43
24/03/2014;SING;2020,61;2164,19
25/03/2014;SIC;4984,94;7173,83
25/03/2014;SING;1821,06;2092,23
26/03/2014;SIC;5135,68;7141,32
26/03/2014;SING;1732,66;2019,21
27/03/2014;SIC;5045,50;7142,55
27/03/2014;SING;1875,09;2090,53
28/03/2014;SIC;4152,12;4878,61
28/03/2014;SING;1974,66;2138,41
29/03/2014;SING;1959,42;2116,1
30/03/2014;SING;1926,62;2176,83
31/03/2014;SING;1985,61;2134,71
01/04/2014;SIC;4791,98;6499,60
01/04/2014;SING;1446,22;2100,89
02/04/2014;SIC;4681,40;6428,41
02/04/2014;SING;1576,02;1955,74
03/04/2014;SIC;4910,43;6668,26
03/04/2014;SING;1745,96;2036,59
04/04/2014;SIC;4915,60;6613,84
04/04/2014;SING;1917,07;2081,25
05/04/2014;SIC;4958,58;6073,49
05/04/2014;SING;1895,01;2086,28
06/04/2014;SIC;4484,74;6193,15
06/04/2014;SING;1946,52;2122,42
07/04/2014;SIC;4719,55;6724,48
07/04/2014;SING;1951,56;2098,80
08/04/2014;SIC;4965,78;6579,41
08/04/2014;SING;1903,55;2094,32
09/04/2014;SIC;4936,52;6561,18
09/04/2014;SING;1835,80;2006,81
10/04/2014;SIC;4716,02;6404,81
10/04/2014;SING;1826,01;2091,19
11/04/2014;SIC;4822,62;6617,37
11/04/2014;SING;1819,18;2134,60
12/04/2014;SIC;4993,40;6195,58
12/04/2014;SING;1957,84;2183,26
13/04/2014;SIC;4538,80;6273,12
13/04/2014;SING;1984,82;2149,98
14/04/2014;SIC;4703,33;6836,74
14/04/2014;SING;1994,76;2137,63
15/04/2014;SIC;5039,46;6833,30
15/04/2014;SING;1955,39;2124,82
16/04/2014;SIC;5093,22;6722,67
16/04/2014;SING;1990,32;2144,61
17/04/2014;SIC;5012,45;6722,8
17/04/2014;SING;1947,67;2183,95
18/04/2014;SIC;4529,95;5825,31
18/04/2014;SING;2024,75;2196,80
19/04/2014;SIC;4422,08;5995,17
19/04/2014;SING;2035,99;2208,4
20/04/2014;SIC;4328,83;6196,90
20/04/2014;SING;1993,74;2153,74
21/04/2014;SIC;4617,24;6700,91
21/04/2014;SING;2013,31;2131,82
22/04/2014;SIC;5049,27;6770,83
22/04/2014;SING;1885,85;2071,26
23/04/2014;SIC;5063,43;6810,4
23/04/2014;SING;1912,49;2055,94
24/04/2014;SIC;5048,45;6766,61
24/04/2014;SING;1882,71;2038,10
25/04/2014;SIC;5108,65;6927,2
25/04/2014;SING;1946,55;2139,91
26/04/2014;SIC;5061,96;6482,64
26/04/2014;SING;2002,87;2152,45
27/04/2014;SIC;4413,23;6193,53
27/04/2014;SING;1996,87;2181,61
28/04/2014;SIC;4032,01;4578,85
28/04/2014;SING;1956,55;2132,7
29/04/2014;SING;1909,11;2081,41
30/04/2014;SING;1932,00;2087,78
01/05/2014;SIC;4477,78;6049,53
01/05/2014;SING;1924,72;2136,27
02/05/2014;SIC;4647,34;6681,29
02/05/2014;SING;2023,95;2145,9
03/05/2014;SIC;4896,10;6153,5
03/05/2014;SING;1985,75;2167,71
04/05/2014;SIC;4368,45;6284,58
04/05/2014;SING;1973,39;2181,91
05/05/2014;SIC;4677,10;6711,30
05/05/2014;SING;2019,16;2142,50
06/05/2014;SIC;4943,08;6644,93
06/05/2014;SING;1801,67;2060,58
07/05/2014;SIC;4989,37;6643,71
07/05/2014;SING;1849,88;2057,42
08/05/2014;SIC;4974,31;6585,86
08/05/2014;SING;2012,49;2191,70
09/05/2014;SIC;5056,21;6711,89
09/05/2014;SING;2015,31;2164,49
10/05/2014;SIC;5076,88;6350,8
10/05/2014;SING;2037,22;2207,20
11/05/2014;SIC;4526,60;6295,99
11/05/2014;SING;1959,56;2214,20
12/05/2014;SIC;4688,95;6692,41
12/05/2014;SING;1998,34;2173,71
13/05/2014;SIC;5043,85;6694,51
13/05/2014;SING;1983,16;2127,97
14/05/2014;SIC;4952,18;6684,9
14/05/2014;SING;1800,95;2093,60
15/05/2014;SIC;4925,37;6539,26
15/05/2014;SING;1850,36;2041,28
16/05/2014;SIC;4937,87;6596,72
16/05/2014;SING;1967,56;2170,85
17/05/2014;SIC;4901,18;6192,78
17/05/2014;SING;2003,17;2164,74
18/05/2014;SIC;4417,61;6319,95
18/05/2014;SING;1965,58;2171,15
19/05/2014;SIC;4655,29;6736,11
19/05/2014;SING;2070,18;2207,62
20/05/2014;SIC;5023,26;6989,43
20/05/2014;SING;1999,48;2201,62
21/05/2014;SIC;4674,66;6729,68
21/05/2014;SING;1953,88;2251,28
22/05/2014;SIC;4740,75;6797,42
22/05/2014;SING;2043,88;2182,22
23/05/2014;SIC;4881,19;6885,65
23/05/2014;SING;1772,12;1983,68
24/05/2014;SIC;4916,02;6387,15
24/05/2014;SING;1598,58;1919,90
25/05/2014;SIC;4567,39;6723,51
25/05/2014;SING;1450,96;1960,61
26/05/2014;SIC;4708,09;6977,40
26/05/2014;SING;1857,55;2056,90
27/05/2014;SIC;5046,26;6879,0
27/05/2014;SING;1982,36;2127,37
28/05/2014;SIC;5038,10;6796,19
28/05/2014;SING;1895,66;2085,31
29/05/2014;SIC;4992,86;6768,4
29/05/2014;SING;1848,29;2116,10
30/05/2014;SIC;3959,62;4679,76
30/05/2014;SING;1971,18;2085,95
31/05/2014;SING;1931,11;2076,57
01/06/2014;SIC;4450,61;6613,58
01/06/2014;SING;1900,94;2096,51
02/06/2014;SIC;4679,53;6964,93
02/06/2014;SING;1909,01;2072,97
03/06/2014;SIC;5097,69;7296,58
03/06/2014;SING;1885,19;2042,5
04/06/2014;SIC;4937,19;6878,98
04/06/2014;SING;1715,93;1984,34
05/06/2014;SIC;4955,08;6771,29
05/06/2014;SING;1735,28;2024,15
06/06/2014;SIC;5035,54;7226,70
06/06/2014;SING;1886,07;2105,10
07/06/2014;SIC;4970,69;6687,77
07/06/2014;SING;1929,86;2062,25
08/06/2014;SIC;4537,56;6873,96
08/06/2014;SING;1880,53;2110,90
09/06/2014;SIC;4714,85;7011,77
09/06/2014;SING;1933,81;2108,40
10/06/2014;SIC;4964,43;6976,60
10/06/2014;SING;1956,62;2152,43
11/06/2014;SIC;5025,67;7300,60
11/06/2014;SING;1914,88;2111,73
12/06/2014;SIC;4979,43;7407,25
12/06/2014;SING;1994,79;2214,77
13/06/2014;SIC;5035,48;7106,15
13/06/2014;SING;2061,37;2185,37
14/06/2014;SIC;5010,62;6634,81
14/06/2014;SING;2002,62;2188,79
15/06/2014;SIC;4619,98;6567,56
15/06/2014;SING;1983,18;2171,31
16/06/2014;SIC;4692,15;6867,7
16/06/2014;SING;2059,22;2190,98
17/06/2014;SIC;4944,87;6744,95
17/06/2014;SING;1985,79;2162,57
18/06/2014;SIC;4893,34;6756,96
18/06/2014;SING;1978,73;2180,84
19/06/2014;SIC;4936,10;6928,43
19/06/2014;SING;2046,82;2194,62
20/06/2014;SIC;5006,03;7075,67
20/06/2014;SING;2029,99;2223,58
21/06/2014;SIC;4986,55;6669,48
21/06/2014;SING;2084,58;2249,63
22/06/2014;SIC;4583,78;6888,34
22/06/2014;SING;2067,22;2243,80
23/06/2014;SIC;4809,30;7050,5
23/06/2014;SING;2045,34;2209,46
24/06/2014;SIC;5078,14;7079,26
24/06/2014;SING;2076,52;2229,6
25/06/2014;SIC;5102,73;7372,73
25/06/2014;SING;2040,43;2192,46
26/06/2014;SIC;5146,71;7323,29
26/06/2014;SING;1990,85;2209,72
27/06/2014;SIC;5148,28;7318,27
27/06/2014;SING;2059,95;2198,18
28/06/2014;SIC;5148,53;6612,82
28/06/2014;SING;1918,84;2116,89
29/06/2014;SIC;4571,87;6788,47
29/06/2014;SING;1919,96;2110,93
30/06/2014;SIC;4791,93;7546,49
30/06/2014;SING;1911,20;2165,14
01/07/2014;SIC;5090,87;7239,94
01/07/2014;SING;1892,62;2135,28
02/07/2014;SIC;4974,70;7137,94
02/07/2014;SING;113,98;2043,50
03/07/2014;SIC;4951,79;7041,27
03/07/2014;SING;1430,91;1714,71
04/07/2014;SIC;4892,10;7189,30
04/07/2014;SING;1672,16;1878,58
05/07/2014;SIC;5001,99;6704,57
05/07/2014;SING;1604,82;2088,41
06/07/2014;SIC;4599,55;6811,73
06/07/2014;SING;1832,07;2166,56
07/07/2014;SIC;4741,65;7072,7
07/07/2014;SING;1764,52;2090,88
08/07/2014;SIC;5017,69;6992,44
08/07/2014;SING;1805,51;2119,22
09/07/2014;SIC;5040,55;6959,91
09/07/2014;SING;1938,63;2157,20
10/07/2014;SIC;4921,59;6789,3
10/07/2014;SING;1977,78;2179,84
11/07/2014;SIC;4984,00;7237,34
11/07/2014;SING;1934,71;2128,2
12/07/2014;SIC;4997,28;6572,28
12/07/2014;SING;1874,40;2000,2
13/07/2014;SIC;4597,61;6583,15
13/07/2014;SING;1883,74;2197,81
14/07/2014;SIC;4687,57;7324,1
14/07/2014;SING;2006,05;2148,18
15/07/2014;SIC;4989,37;6977,9
15/07/2014;SING;1942,90;2115,13
16/07/2014;SIC;4696,43;6513,70
16/07/2014;SING;1839,52;2149,7
17/07/2014;SIC;4768,36;6731,3
17/07/2014;SING;1842,85;2088,11
18/07/2014;SIC;5053,49;6773,63
18/07/2014;SING;1790,18;2007,29
19/07/2014;SIC;4943,73;6303,70
19/07/2014;SING;1833,94;2026,1
20/07/2014;SIC;4560,19;6670,63
20/07/2014;SING;1887,49;2167,43
21/07/2014;SIC;4735,96;7307,85
21/07/2014;SING;1709,57;1978,47
22/07/2014;SIC;5046,65;7271,65
22/07/2014;SING;1763,57;2021,59
23/07/2014;SIC;5068,03;7093,69
23/07/2014;SING;1792,17;1983,91
24/07/2014;SIC;5093,81;7099,64
24/07/2014;SING;1678,17;1851,29
25/07/2014;SIC;5100,49;7047,32
25/07/2014;SING;1685,49;1872,3
26/07/2014;SIC;5039,37;6641,81
26/07/2014;SING;1635,89;1892,28
27/07/2014;SIC;4549,80;6736,41
27/07/2014;SING;1668,04;1899,4
28/07/2014;SIC;4770,87;7100,34
28/07/2014;SING;1682,16;1901,60
29/07/2014;SIC;4972,40;6755,32
29/07/2014;SING;1695,09;1909,70
30/07/2014;SIC;1648,21;2080,4
30/07/2014;SING;1842,10;1997,11
31/07/2014;SING;1774,64;1936,75
01/08/2014;SIC;5057,09;6743,82
01/08/2014;SING;1854,99;2090,46
02/08/2014;SIC;4911,10;6397,38
02/08/2014;SING;1871,88;2072,81
03/08/2014;SIC;4509,52;6645,91
03/08/2014;SING;1898,85;2091,53
04/08/2014;SIC;4766,50;7027,44
04/08/2014;SING;1877,54;2040,2
05/08/2014;SIC;5081,04;6948,17
05/08/2014;SING;1832,82;1979,76
06/08/2014;SIC;5060,50;7314,21
06/08/2014;SING;1790,03;1923,25
07/08/2014;SIC;5160,46;7070,96
07/08/2014;SING;1732,81;1941,24
08/08/2014;SIC;5240,52;7039,96
08/08/2014;SING;1775,98;1934,76
09/08/2014;SIC;5172,72;6647,9
09/08/2014;SING;1785,42;1962,13
10/08/2014;SIC;4554,16;6740,32
10/08/2014;SING;1808,30;1978,16
11/08/2014;SIC;4771,07;7021,99
11/08/2014;SING;1818,91;2021,90
12/08/2014;SIC;5047,81;6949,78
12/08/2014;SING;1884,77;2065,5
13/08/2014;SIC;5019,87;6934,26
13/08/2014;SING;1910,04;2078,85
14/08/2014;SIC;5032,78;6860,59
14/08/2014;SING;1921,69;2178,27
15/08/2014;SIC;4827,85;6521,46
15/08/2014;SING;1837,47;2147,93
16/08/2014;SIC;4708,46;6381,72
16/08/2014;SING;1902,44;2111,63
17/08/2014;SIC;4403,53;6432,67
17/08/2014;SING;1964,61;2120,10
18/08/2014;SIC;4643,57;6713,3
18/08/2014;SING;1864,98;2101,97
19/08/2014;SIC;4952,47;6829,59
19/08/2014;SING;1926,06;2089,39
20/08/2014;SIC;4981,37;6798,85
20/08/2014;SING;1865,72;2067,15
21/08/2014;SIC;4988,25;6735,2
21/08/2014;SING;1888,85;2107,58
22/08/2014;SIC;5046,06;6893,1
22/08/2014;SING;1991,94;2146,26
23/08/2014;SIC;5045,21;6521,21
23/08/2014;SING;1979,61;2101,66
24/08/2014;SIC;4464,30;6838,31
24/08/2014;SING;1892,67;2158,51
25/08/2014;SIC;4787,89;6918,30
25/08/2014;SING;1982,77;2167,15
26/08/2014;SIC;5006,31;6852,19
26/08/2014;SING;1922,01;2160,78
27/08/2014;SIC;5091,59;7145,45
27/08/2014;SING;1869,45;2105,97
28/08/2014;SIC;5175,61;6986,4
28/08/2014;SING;1937,10;2113,76
29/08/2014;SIC;5136,34;6902,51
29/08/2014;SING;1949,14;2165,91
30/08/2014;SIC;5072,25;6424,43
30/08/2014;SING;1973,35;2120,32
31/08/2014;SIC;2727,22;3172,29
31/08/2014;SING;1888,33;2076,14
01/09/2014;SIC;4816,27;7085,18
01/09/2014;SING;1945,03;2089,39
02/09/2014;SIC;5041,20;6979,48
02/09/2014;SING;1889,43;2022,20
03/09/2014;SIC;5092,25;6968,83
03/09/2014;SING;1788,85;1971,85
04/09/2014;SIC;5048,02;6841,99
04/09/2014;SING;1871,37;2052,56
05/09/2014;SIC;5086,72;7176,48
05/09/2014;SING;1854,49;1973,79
06/09/2014;SIC;5047,72;6516,97
06/09/2014;SING;1851,53;1977,88
07/09/2014;SIC;4434,40;6447,71
07/09/2014;SING;1874,40;2074,2
08/09/2014;SIC;4742,77;6907,36
08/09/2014;SING;1846,95;2029,13
09/09/2014;SIC;5097,79;6880,17
09/09/2014;SING;1794,39;1984,87
10/09/2014;SIC;4986,72;6771,0
10/09/2014;SING;1850,05;1967,83
11/09/2014;SIC;4934,36;6684,56
11/09/2014;SING;1858,51;2019,56
12/09/2014;SIC;4771,49;6730,67
12/09/2014;SING;1857,30;2104,43
13/09/2014;SIC;4813,74;6448,99
13/09/2014;SING;1935,16;2131,56
14/09/2014;SIC;4475,00;6339,92
14/09/2014;SING;1949,53;2139,99
15/09/2014;SIC;4713,22;6629,52
15/09/2014;SING;1988,11;2164,20
16/09/2014;SIC;4844,06;6609,54
16/09/2014;SING;2032,19;2232,54
17/09/2014;SIC;4843,45;6527,15
17/09/2014;SING;2060,10;2204,69
18/09/2014;SIC;4388,66;5557,36
18/09/2014;SING;2002,27;2186,67
19/09/2014;SIC;4191,57;5619,97
19/09/2014;SING;2071,40;2187,36
20/09/2014;SIC;4384,07;5961,56
20/09/2014;SING;2011,41;2218,5
21/09/2014;SIC;4287,88;6327,29
21/09/2014;SING;2010,94;2181,66
22/09/2014;SIC;4629,71;7050,43
22/09/2014;SING;1800,70;2125,68
23/09/2014;SIC;5041,03;7065,47
23/09/2014;SING;1845,04;2132,44
24/09/2014;SIC;5040,54;7074,90
24/09/2014;SING;1792,08;2047,35
25/09/2014;SIC;5023,31;6953,19
25/09/2014;SING;1810,03;2188,56
26/09/2014;SIC;5046,55;6909,32
26/09/2014;SING;2092,49;2243,72
27/09/2014;SIC;5046,91;6362,11
27/09/2014;SING;2096,74;2258,17
28/09/2014;SIC;4501,95;6500,33
28/09/2014;SING;2027,91;2259,75
29/09/2014;SIC;4816,02;6825,85
29/09/2014;SING;2123,71;2309,94
30/09/2014;SIC;4970,00;6669,37
30/09/2014;SING;2097,55;2247,86
01/10/2014;SIC;4925,45;6859,55
01/10/2014;SING;1954,08;2135,12
02/10/2014;SIC;4907,44;6969,1
02/10/2014;SING;1900,78;2193,93
03/10/2014;SIC;4979,10;6892,34
03/10/2014;SING;2035,65;2226,19
04/10/2014;SIC;4924,17;6407,86
04/10/2014;SING;1962,19;2174,30
05/10/2014;SIC;4359,82;6452,98
05/10/2014;SING;1937,49;2244,36
06/10/2014;SIC;4701,18;7019,92
06/10/2014;SING;2047,23;2194,55
07/10/2014;SIC;4876,50;7054,38
07/10/2014;SING;2056,15;2195,17
08/10/2014;SIC;4794,45;7022,54
08/10/2014;SING;1880,99;2124,47
09/10/2014;SIC;4869,41;7020,25
09/10/2014;SING;1869,22;2041,33
10/10/2014;SIC;4923,17;6896,18
10/10/2014;SING;1874,32;2064,90
11/10/2014;SIC;4969,11;6333,59
11/10/2014;SING;1854,42;2092,62
12/10/2014;SIC;4204,97;6399,14
12/10/2014;SING;2020,41;2260,27
13/10/2014;SIC;4597,42;6985,41
13/10/2014;SING;2085,11;2287,99
14/10/2014;SIC;4896,43;6997,79
14/10/2014;SING;2037,24;2212,75
15/10/2014;SIC;4915,71;7022,33
15/10/2014;SING;1795,06;2155,95
16/10/2014;SIC;4914,38;6969,92
16/10/2014;SING;1992,79;2122,51
17/10/2014;SIC;5031,68;6944,46
17/10/2014;SING;1955,99;2122,54
18/10/2014;SIC;5074,01;6493,65
18/10/2014;SING;1955,89;2127,36
19/10/2014;SIC;4301,75;6476,7
19/10/2014;SING;2019,76;2184,44
20/10/2014;SIC;4673,29;7190,48
20/10/2014;SING;1973,20;2209,24
21/10/2014;SIC;5088,58;7094,69
21/10/2014;SING;2032,60;2189,65
22/10/2014;SIC;5011,07;7287,63
22/10/2014;SING;1922,55;2119,37
23/10/2014;SIC;5107,94;7151,50
23/10/2014;SING;1867,92;2070,31
24/10/2014;SIC;5125,44;7212,1
24/10/2014;SING;1953,87;2136,75
25/10/2014;SIC;5111,38;6744,61
25/10/2014;SING;1871,60;2113,24
26/10/2014;SIC;4425,89;6518,13
26/10/2014;SING;1866,72;2157,29
27/10/2014;SIC;4758,74;7169,50
27/10/2014;SING;1772,20;2079,52
28/10/2014;SIC;5047,69;7226,87
28/10/2014;SING;1966,66;2158,48
29/10/2014;SIC;5095,63;7138,99
29/10/2014;SING;1952,23;2113,15
30/10/2014;SIC;3153,09;3501,26
30/10/2014;SING;1882,07;2065,21
31/10/2014;SING;1943,06;2082,63
01/11/2014;SIC;4356,39;6075,56
01/11/2014;SING;1947,61;2145,54
02/11/2014;SIC;4159,11;6353,36
02/11/2014;SING;1816,11;2156,6
03/11/2014;SIC;4702,56;7208,64
03/11/2014;SING;1986,31;2150,84
04/11/2014;SIC;4935,60;7087,72
04/11/2014;SING;1831,98;2114,25
05/11/2014;SIC;5055,98;7218,5
05/11/2014;SING;1963,71;2062,89
06/11/2014;SIC;5168,41;7216,15
06/11/2014;SING;1966,33;2174,84
07/11/2014;SIC;5158,79;7098,80
07/11/2014;SING;2023,58;2188,83
08/11/2014;SIC;5124,74;6619,53
08/11/2014;SING;1968,46;2165,44
09/11/2014;SIC;4388,71;6531,25
09/11/2014;SING;1978,25;2168,39
10/11/2014;SIC;4787,58;7148,70
10/11/2014;SING;1934,22;2135,25
11/11/2014;SIC;5048,75;7102,90
11/11/2014;SING;1888,62;2073,18
12/11/2014;SIC;4947,62;7094,80
12/11/2014;SING;1961,97;2165,62
13/11/2014;SIC;4998,23;7308,95
13/11/2014;SING;2046,49;2120,51
14/11/2014;SIC;5169,61;7210,27
14/11/2014;SING;2004,49;2248,42
15/11/2014;SIC;5107,44;6596,50
15/11/2014;SING;2063,59;2233,51
16/11/2014;SIC;4363,59;6565,36
16/11/2014;SING;1983,51;2242,20
17/11/2014;SIC;4873,52;7223,42
17/11/2014;SING;2045,23;2211,46
18/11/2014;SIC;5184,55;7078,49
18/11/2014;SING;2018,39;2136,83
19/11/2014;SIC;5041,64;7184,15
19/11/2014;SING;2043,09;2220,95
20/11/2014;SIC;5068,99;7223,38
20/11/2014;SING;2025,11;2170,56
21/11/2014;SIC;5172,14;7096,46
21/11/2014;SING;2110,26;2293,13
22/11/2014;SIC;5096,05;6578,39
22/11/2014;SING;2021,01;2328,95
23/11/2014;SIC;4345,01;6359,40
23/11/2014;SING;2024,51;2216,6
24/11/2014;SIC;4794,56;7143,18
24/11/2014;SING;1983,93;2177,76
25/11/2014;SIC;5057,84;7059,59
25/11/2014;SING;2014,63;2289,94
26/11/2014;SIC;4994,52;7263,22
26/11/2014;SING;2085,82;2277,44
27/11/2014;SIC;5167,65;7147,68
27/11/2014;SING;2034,73;2265,32
28/11/2014;SIC;5135,78;7044,42
28/11/2014;SING;2092,08;2265,57
29/11/2014;SIC;5118,82;6385,60
29/11/2014;SING;2055,43;2202,8
30/11/2014;SIC;4218,59;6232,61
30/11/2014;SING;2034,32;2214,56
01/12/2014;SIC;4667,38;7071,76
01/12/2014;SING;1958,33;2131,56
02/12/2014;SIC;5108,32;7130,56
02/12/2014;SING;1945,26;2131,48
03/12/2014;SIC;4990,46;7270,81
03/12/2014;SING;1843,14;2048,75
04/12/2014;SIC;5099,11;7245,71
04/12/2014;SING;1752,05;2042,0
05/12/2014;SIC;5094,05;6994,35
05/12/2014;SING;1839,26;2067,1
06/12/2014;SIC;5011,05;6381,49
06/12/2014;SING;1837,70;2055,65
07/12/2014;SIC;4304,76;6170,40
07/12/2014;SING;1858,46;2133,96
08/12/2014;SIC;4429,38;6684,11
08/12/2014;SING;1986,92;2239,55
09/12/2014;SIC;4806,22;7229,3
09/12/2014;SING;2116,57;2302,94
10/12/2014;SIC;5120,37;7199,5
10/12/2014;SING;1994,95;2255,55
11/12/2014;SIC;5102,07;7295,88
11/12/2014;SING;1989,82;2277,46
12/12/2014;SIC;5188,83;7273,66
12/12/2014;SING;2078,09;2307,59
13/12/2014;SIC;5124,16;6529,14
13/12/2014;SING;2109,82;2303,15
14/12/2014;SIC;4381,82;6518,86
14/12/2014;SING;2061,10;2306,38
15/12/2014;SIC;4780,21;7117,69
15/12/2014;SING;2008,98;2270,87
16/12/2014;SIC;5073,15;7125,92
16/12/2014;SING;1867,60;2209,93
17/12/2014;SIC;5100,95;7219,82
17/12/2014;SING;1948,49;2178,86
18/12/2014;SIC;5152,19;7190,93
18/12/2014;SING;1911,35;2197,74
19/12/2014;SIC;5200,56;7174,15
19/12/2014;SING;2018,10;2250,51
20/12/2014;SIC;5129,87;6461,38
20/12/2014;SING;2026,44;2268,79
21/12/2014;SIC;4373,10;6435,76
21/12/2014;SING;2061,64;2290,0
22/12/2014;SIC;4852,69;7164,59
22/12/2014;SING;2008,60;2233,95
23/12/2014;SIC;5193,06;7359,61
23/12/2014;SING;1922,97;2272,17
24/12/2014;SIC;5254,32;6971,66
24/12/2014;SING;2055,42;2310,95
25/12/2014;SIC;4198,70;6176,17
25/12/2014;SING;2025,81;2292,13
26/12/2014;SIC;4703,88;7072,87
26/12/2014;SING;2114,31;2361,39
27/12/2014;SIC;5070,87;6520,50
27/12/2014;SING;2120,30;2347,59
28/12/2014;SIC;4532,53;6479,89
28/12/2014;SING;2128,78;2343,14
29/12/2014;SIC;4920,34;7401,42
29/12/2014;SING;2147,87;2356,7
30/12/2014;SIC;3793,31;4333,67
30/12/2014;SING;2049,73;2316,70
31/12/2014;SING;2094,52;2265,15
01/01/2015;SIC;3841,08;5904,37
01/01/2015;SING;2051,41;2227,25
02/01/2015;SIC;4577,06;6766,37
02/01/2015;SING;2095,94;2301,90
03/01/2015;SIC;4869,24;6435,81
03/01/2015;SING;2107,55;2284,70
04/01/2015;SIC;4453,78;6498,21
04/01/2015;SING;2087,22;2294,24
05/01/2015;SIC;4916,98;7360,4
05/01/2015;SING;2007,56;2237,43
06/01/2015;SIC;5141,36;7099,54
06/01/2015;SING;1935,15;2144,70
07/01/2015;SIC;4880,89;6962,61
07/01/2015;SING;1907,72;2215,32
08/01/2015;SIC;4946,76;7151,84
08/01/2015;SING;2072,92;2283,99
09/01/2015;SIC;5118,15;7426,83
09/01/2015;SING;2028,26;2270,61
10/01/2015;SIC;5124,63;6508,72
10/01/2015;SING;2083,04;2302,58
11/01/2015;SIC;4464,15;6237,21
11/01/2015;SING;2089,25;2302,44
12/01/2015;SIC;4847,43;7242,25
12/01/2015;SING;2141,52;2289,93
13/01/2015;SIC;5087,12;7265,53
13/01/2015;SING;2035,45;2164,85
14/01/2015;SIC;5157,73;7253,55
14/01/2015;SING;1953,67;2128,82
15/01/2015;SIC;5231,81;7444,58
15/01/2015;SING;1833,58;2099,79
16/01/2015;SIC;5315,64;7491,21
16/01/2015;SING;2042,72;2218,34
17/01/2015;SIC;5278,72;6618,51
17/01/2015;SING;2102,64;2234,56
18/01/2015;SIC;4558,97;6307,2
18/01/2015;SING;2120,47;2234,96
19/01/2015;SIC;4940,60;7214,13
19/01/2015;SING;2016,91;2157,21
20/01/2015;SIC;5348,47;7216,33
20/01/2015;SING;1901,98;2118,22
21/01/2015;SIC;5345,63;7266,19
21/01/2015;SING;2004,72;2114,2
22/01/2015;SIC;5297,49;7266,94
22/01/2015;SING;2080,23;2321,86
23/01/2015;SIC;5396,56;7384,42
23/01/2015;SING;2113,96;2320,97
24/01/2015;SIC;5208,60;6633,50
24/01/2015;SING;2117,95;2257,22
25/01/2015;SIC;4595,49;6349,60
25/01/2015;SING;2097,00;2340,81
26/01/2015;SIC;5040,98;7524,41
26/01/2015;SING;2166,33;2333,49
27/01/2015;SIC;5377,06;7527,81
27/01/2015;SING;2130,39;2264,53
28/01/2015;SIC;5425,09;7478,69
28/01/2015;SING;1984,82;2250,23
29/01/2015;SIC;5358,70;7526,5
29/01/2015;SING;2098,37;2328,48
30/01/2015;SIC;5364,54;7407,71
30/01/2015;SING;2104,25;2278,66
31/01/2015;SIC;5225,50;6502,50
31/01/2015;SING;2085,09;2262,53
01/02/2015;SIC;4477,89;6268,26
01/02/2015;SING;1983,24;2170,34
02/02/2015;SIC;4870,69;7221,48
02/02/2015;SING;2043,12;2183,76
03/02/2015;SIC;5134,07;7256,28
03/02/2015;SING;1967,95;2146,77
04/02/2015;SIC;5229,37;7312,34
04/02/2015;SING;1981,42;2133,63
05/02/2015;SIC;5322,96;7247,58
05/02/2015;SING;2054,81;2220,67
06/02/2015;SIC;5269,92;7276,8
06/02/2015;SING;2136,74;2250,85
07/02/2015;SIC;5162,06;6451,29
07/02/2015;SING;2081,92;2240,34
08/02/2015;SIC;4537,57;6338,86
08/02/2015;SING;2063,92;2209,51
09/02/2015;SIC;4865,84;7046,48
09/02/2015;SING;2012,74;2144,37
10/02/2015;SIC;5176,08;7197,15
10/02/2015;SING;1930,38;2140,48
11/02/2015;SIC;5313,94;7327,18
11/02/2015;SING;1929,41;2096,36
12/02/2015;SIC;5276,27;7390,96
12/02/2015;SING;1986,57;2219,72
13/02/2015;SIC;5376,00;7380,32
13/02/2015;SING;2087,96;2205,69
14/02/2015;SIC;5241,97;6521,4
14/02/2015;SING;2058,34;2204,49
15/02/2015;SIC;4578,03;6352,19
15/02/2015;SING;2080,81;2295,75
16/02/2015;SIC;4936,92;7193,73
16/02/2015;SING;2024,45;2258,24
17/02/2015;SIC;5165,40;7214,77
17/02/2015;SING;1999,84;2245,15
18/02/2015;SIC;5243,70;7141,9
18/02/2015;SING;2010,95;2224,71
19/02/2015;SIC;5198,79;7049,40
19/02/2015;SING;2006,89;2193,37
20/02/2015;SIC;5240,73;7029,37
